customer_id,first_order_date,acquisition_channel,first_order_month,Second Order Date,Days to 2nd Purchase,Repeat Bucket,Repeat Bucket Sort
6338,"Saturday, 27 September 2025",Organic,2025-09,,,,
6482,"Sunday, 14 September 2025",Organic,2025-09,,,,
6547,"Monday, 8 September 2025",Organic,2025-09,,,,
6591,"Friday, 5 September 2025",Organic,2025-09,23/12/2025 00:00:00,109,90+ days,6
7021,"Sunday, 21 September 2025",Organic,2025-09,,,,
7322,"Thursday, 4 September 2025",Organic,2025-09,,,,
7396,"Saturday, 27 September 2025",Organic,2025-09,20/11/2025 00:00:00,54,31–60 days,4
7595,"Monday, 8 September 2025",Organic,2025-09,22/09/2025 00:00:00,14,8–14 days,2
7660,"Wednesday, 10 September 2025",Organic,2025-09,,,,
7769,"Saturday, 20 September 2025",Organic,2025-09,08/11/2025 00:00:00,49,31–60 days,4
7857,"Wednesday, 10 September 2025",Organic,2025-09,,,,
7893,"Wednesday, 10 September 2025",Organic,2025-09,,,,
8093,"Friday, 19 September 2025",Organic,2025-09,,,,
8220,"Monday, 29 September 2025",Organic,2025-09,,,,
8254,"Friday, 5 September 2025",Organic,2025-09,17/12/2025 00:00:00,103,90+ days,6
8354,"Wednesday, 10 September 2025",Organic,2025-09,03/11/2025 00:00:00,54,31–60 days,4
8369,"Sunday, 28 September 2025",Organic,2025-09,,,,
8676,"Friday, 12 September 2025",Organic,2025-09,,,,
9214,"Tuesday, 9 September 2025",Organic,2025-09,19/11/2025 00:00:00,71,61–90 days,5
9374,"Saturday, 13 September 2025",Organic,2025-09,,,,
9375,"Thursday, 4 September 2025",Organic,2025-09,,,,
9548,"Sunday, 28 September 2025",Organic,2025-09,27/12/2025 00:00:00,90,61–90 days,5
9570,"Thursday, 4 September 2025",Organic,2025-09,,,,
9659,"Saturday, 20 September 2025",Organic,2025-09,05/10/2025 00:00:00,15,15–30 days,3
9665,"Wednesday, 17 September 2025",Organic,2025-09,,,,
10215,"Monday, 1 September 2025",Organic,2025-09,,,,
10632,"Wednesday, 10 September 2025",Organic,2025-09,,,,
10721,"Saturday, 27 September 2025",Organic,2025-09,,,,
10727,"Friday, 5 September 2025",Organic,2025-09,,,,
10798,"Monday, 8 September 2025",Organic,2025-09,,,,
10900,"Sunday, 14 September 2025",Organic,2025-09,,,,
11028,"Wednesday, 24 September 2025",Organic,2025-09,,,,
11135,"Thursday, 11 September 2025",Organic,2025-09,,,,
11487,"Sunday, 21 September 2025",Organic,2025-09,,,,
11497,"Monday, 8 September 2025",Organic,2025-09,27/11/2025 00:00:00,80,61–90 days,5
11516,"Friday, 26 September 2025",Organic,2025-09,,,,
11595,"Wednesday, 17 September 2025",Organic,2025-09,,,,
11908,"Thursday, 11 September 2025",Organic,2025-09,21/11/2025 00:00:00,71,61–90 days,5
12426,"Tuesday, 16 September 2025",Organic,2025-09,,,,
12515,"Thursday, 4 September 2025",Organic,2025-09,27/09/2025 00:00:00,23,15–30 days,3
12534,"Monday, 1 September 2025",Organic,2025-09,,,,
12844,"Saturday, 27 September 2025",Organic,2025-09,,,,
13073,"Thursday, 4 September 2025",Organic,2025-09,18/09/2025 00:00:00,14,8–14 days,2
13161,"Sunday, 21 September 2025",Organic,2025-09,,,,
13408,"Saturday, 20 September 2025",Organic,2025-09,25/12/2025 00:00:00,96,90+ days,6
431,"Tuesday, 1 April 2025",Organic,2025-04,16/04/2025 00:00:00,15,15–30 days,3
456,"Thursday, 10 April 2025",Organic,2025-04,08/08/2025 00:00:00,120,90+ days,6
472,"Monday, 28 April 2025",Organic,2025-04,17/07/2025 00:00:00,80,61–90 days,5
482,"Thursday, 24 April 2025",Organic,2025-04,06/06/2025 00:00:00,43,31–60 days,4
729,"Friday, 4 April 2025",Organic,2025-04,,,,
878,"Wednesday, 30 April 2025",Organic,2025-04,15/05/2025 00:00:00,15,15–30 days,3
897,"Sunday, 27 April 2025",Organic,2025-04,21/06/2025 00:00:00,55,31–60 days,4
1481,"Wednesday, 30 April 2025",Organic,2025-04,,,,
1699,"Saturday, 26 April 2025",Organic,2025-04,15/08/2025 00:00:00,111,90+ days,6
1904,"Friday, 25 April 2025",Organic,2025-04,,,,
2104,"Monday, 7 April 2025",Organic,2025-04,22/05/2025 00:00:00,45,31–60 days,4
2263,"Friday, 11 April 2025",Organic,2025-04,14/07/2025 00:00:00,94,90+ days,6
2417,"Friday, 18 April 2025",Organic,2025-04,24/05/2025 00:00:00,36,31–60 days,4
2967,"Thursday, 10 April 2025",Organic,2025-04,11/06/2025 00:00:00,62,61–90 days,5
3308,"Thursday, 3 April 2025",Organic,2025-04,,,,
3350,"Tuesday, 22 April 2025",Organic,2025-04,,,,
3741,"Tuesday, 22 April 2025",Organic,2025-04,,,,
3785,"Saturday, 5 April 2025",Organic,2025-04,,,,
4011,"Saturday, 12 April 2025",Organic,2025-04,,,,
4034,"Tuesday, 15 April 2025",Organic,2025-04,16/05/2025 00:00:00,31,31–60 days,4
4263,"Tuesday, 1 April 2025",Organic,2025-04,,,,
4315,"Friday, 4 April 2025",Organic,2025-04,13/05/2025 00:00:00,39,31–60 days,4
4370,"Sunday, 6 April 2025",Organic,2025-04,,,,
4709,"Friday, 25 April 2025",Organic,2025-04,,,,
4733,"Thursday, 3 April 2025",Organic,2025-04,,,,
5031,"Wednesday, 23 April 2025",Organic,2025-04,,,,
5086,"Sunday, 20 April 2025",Organic,2025-04,,,,
5203,"Wednesday, 30 April 2025",Organic,2025-04,16/05/2025 00:00:00,16,15–30 days,3
5604,"Wednesday, 2 April 2025",Organic,2025-04,,,,
5741,"Monday, 28 April 2025",Organic,2025-04,,,,
6305,"Sunday, 13 April 2025",Organic,2025-04,,,,
6504,"Monday, 7 April 2025",Organic,2025-04,16/06/2025 00:00:00,70,61–90 days,5
6625,"Wednesday, 9 April 2025",Organic,2025-04,29/06/2025 00:00:00,81,61–90 days,5
6638,"Sunday, 6 April 2025",Organic,2025-04,,,,
7126,"Monday, 21 April 2025",Organic,2025-04,,,,
7343,"Wednesday, 16 April 2025",Organic,2025-04,,,,
7446,"Wednesday, 23 April 2025",Organic,2025-04,,,,
7455,"Saturday, 26 April 2025",Organic,2025-04,15/07/2025 00:00:00,80,61–90 days,5
7490,"Sunday, 13 April 2025",Organic,2025-04,25/05/2025 00:00:00,42,31–60 days,4
7555,"Wednesday, 9 April 2025",Organic,2025-04,,,,
7639,"Monday, 28 April 2025",Organic,2025-04,30/07/2025 00:00:00,93,90+ days,6
7711,"Wednesday, 2 April 2025",Organic,2025-04,,,,
7801,"Monday, 14 April 2025",Organic,2025-04,,,,
8133,"Sunday, 6 April 2025",Organic,2025-04,,,,
8322,"Saturday, 12 April 2025",Organic,2025-04,,,,
8463,"Tuesday, 1 April 2025",Organic,2025-04,27/04/2025 00:00:00,26,15–30 days,3
8507,"Saturday, 12 April 2025",Organic,2025-04,,,,
8533,"Wednesday, 9 April 2025",Organic,2025-04,,,,
8575,"Thursday, 17 April 2025",Organic,2025-04,05/06/2025 00:00:00,49,31–60 days,4
8696,"Monday, 7 April 2025",Organic,2025-04,,,,
8811,"Thursday, 17 April 2025",Organic,2025-04,08/05/2025 00:00:00,21,15–30 days,3
8874,"Wednesday, 9 April 2025",Organic,2025-04,27/05/2025 00:00:00,48,31–60 days,4
9050,"Monday, 7 April 2025",Organic,2025-04,,,,
9258,"Monday, 7 April 2025",Organic,2025-04,,,,
9468,"Saturday, 26 April 2025",Organic,2025-04,30/06/2025 00:00:00,65,61–90 days,5
9469,"Friday, 25 April 2025",Organic,2025-04,24/05/2025 00:00:00,29,15–30 days,3
9637,"Monday, 21 April 2025",Organic,2025-04,,,,
9653,"Monday, 7 April 2025",Organic,2025-04,21/04/2025 00:00:00,14,8–14 days,2
9656,"Friday, 18 April 2025",Organic,2025-04,21/07/2025 00:00:00,94,90+ days,6
9907,"Sunday, 20 April 2025",Organic,2025-04,,,,
10101,"Wednesday, 30 April 2025",Organic,2025-04,,,,
10389,"Tuesday, 1 April 2025",Organic,2025-04,,,,
10435,"Saturday, 19 April 2025",Organic,2025-04,25/05/2025 00:00:00,36,31–60 days,4
10551,"Monday, 7 April 2025",Organic,2025-04,21/04/2025 00:00:00,14,8–14 days,2
10674,"Monday, 7 April 2025",Organic,2025-04,13/05/2025 00:00:00,36,31–60 days,4
10821,"Friday, 25 April 2025",Organic,2025-04,11/05/2025 00:00:00,16,15–30 days,3
10917,"Sunday, 27 April 2025",Organic,2025-04,,,,
10940,"Saturday, 26 April 2025",Organic,2025-04,10/05/2025 00:00:00,14,8–14 days,2
11201,"Tuesday, 15 April 2025",Organic,2025-04,,,,
11266,"Sunday, 20 April 2025",Organic,2025-04,,,,
11335,"Friday, 4 April 2025",Organic,2025-04,13/05/2025 00:00:00,39,31–60 days,4
11551,"Sunday, 13 April 2025",Organic,2025-04,,,,
11610,"Tuesday, 29 April 2025",Organic,2025-04,,,,
11641,"Sunday, 20 April 2025",Organic,2025-04,,,,
12425,"Sunday, 20 April 2025",Organic,2025-04,,,,
12813,"Monday, 7 April 2025",Organic,2025-04,21/04/2025 00:00:00,14,8–14 days,2
12950,"Tuesday, 29 April 2025",Organic,2025-04,,,,
13017,"Tuesday, 8 April 2025",Organic,2025-04,,,,
13062,"Monday, 7 April 2025",Organic,2025-04,,,,
13121,"Friday, 11 April 2025",Organic,2025-04,,,,
13355,"Thursday, 10 April 2025",Organic,2025-04,,,,
5,"Monday, 3 February 2025",Email,2025-02,,,,
8,"Saturday, 9 November 2024",Email,2024-11,06/12/2025 00:00:00,392,90+ days,6
11,"Thursday, 7 August 2025",Email,2025-08,,,,
13,"Saturday, 31 August 2024",Email,2024-08,15/05/2025 00:00:00,257,90+ days,6
30,"Monday, 5 August 2024",Email,2024-08,06/01/2025 00:00:00,154,90+ days,6
47,"Saturday, 17 February 2024",Email,2024-02,29/06/2025 00:00:00,498,90+ days,6
52,"Sunday, 10 August 2025",Email,2025-08,,,,
66,"Saturday, 2 November 2024",Email,2024-11,19/08/2025 00:00:00,290,90+ days,6
79,"Tuesday, 25 March 2025",Email,2025-03,,,,
148,"Friday, 9 February 2024",Email,2024-02,22/06/2025 00:00:00,499,90+ days,6
182,"Saturday, 15 March 2025",Email,2025-03,,,,
212,"Monday, 12 February 2024",Email,2024-02,24/11/2025 00:00:00,651,90+ days,6
216,"Monday, 3 March 2025",Email,2025-03,,,,
235,"Sunday, 6 April 2025",Email,2025-04,12/05/2025 00:00:00,36,31–60 days,4
267,"Monday, 5 February 2024",Email,2024-02,18/10/2025 00:00:00,621,90+ days,6
330,"Wednesday, 14 August 2024",Email,2024-08,17/01/2025 00:00:00,156,90+ days,6
335,"Saturday, 5 April 2025",Email,2025-04,,,,
338,"Wednesday, 9 July 2025",Email,2025-07,,,,
360,"Monday, 9 June 2025",Email,2025-06,,,,
404,"Monday, 19 February 2024",Email,2024-02,03/03/2025 00:00:00,378,90+ days,6
452,"Saturday, 21 September 2024",Email,2024-09,19/11/2025 00:00:00,424,90+ days,6
466,"Friday, 8 November 2024",Email,2024-11,15/02/2025 00:00:00,99,90+ days,6
483,"Tuesday, 29 April 2025",Email,2025-04,,,,
486,"Sunday, 1 June 2025",Email,2025-06,23/07/2025 00:00:00,52,31–60 days,4
488,"Thursday, 5 June 2025",Email,2025-06,13/08/2025 00:00:00,69,61–90 days,5
495,"Wednesday, 3 January 2024",Email,2024-01,26/04/2025 00:00:00,479,90+ days,6
558,"Thursday, 4 January 2024",Email,2024-01,08/01/2025 00:00:00,370,90+ days,6
561,"Saturday, 16 November 2024",Email,2024-11,24/04/2025 00:00:00,159,90+ days,6
566,"Monday, 1 January 2024",Email,2024-01,19/10/2025 00:00:00,657,90+ days,6
574,"Saturday, 29 March 2025",Email,2025-03,03/05/2025 00:00:00,35,31–60 days,4
580,"Wednesday, 21 August 2024",Email,2024-08,27/12/2025 00:00:00,493,90+ days,6
591,"Tuesday, 20 August 2024",Email,2024-08,09/11/2025 00:00:00,446,90+ days,6
608,"Monday, 24 March 2025",Email,2025-03,31/05/2025 00:00:00,68,61–90 days,5
632,"Sunday, 17 November 2024",Email,2024-11,07/06/2025 00:00:00,202,90+ days,6
650,"Saturday, 17 February 2024",Email,2024-02,21/04/2025 00:00:00,429,90+ days,6
668,"Tuesday, 4 March 2025",Email,2025-03,,,,
675,"Tuesday, 6 February 2024",Email,2024-02,28/08/2025 00:00:00,569,90+ days,6
696,"Monday, 12 February 2024",Email,2024-02,30/12/2025 00:00:00,687,90+ days,6
707,"Saturday, 30 August 2025",Email,2025-08,,,,
732,"Tuesday, 10 June 2025",Email,2025-06,04/07/2025 00:00:00,24,15–30 days,3
737,"Saturday, 1 February 2025",Email,2025-02,,,,
756,"Wednesday, 30 July 2025",Email,2025-07,,,,
766,"Tuesday, 8 July 2025",Email,2025-07,29/07/2025 00:00:00,21,15–30 days,3
773,"Saturday, 7 September 2024",Email,2024-09,26/11/2025 00:00:00,445,90+ days,6
779,"Sunday, 3 August 2025",Email,2025-08,,,,
819,"Wednesday, 10 January 2024",Email,2024-01,24/07/2025 00:00:00,561,90+ days,6
856,"Thursday, 1 February 2024",Email,2024-02,18/09/2025 00:00:00,595,90+ days,6
871,"Friday, 18 July 2025",Email,2025-07,07/10/2025 00:00:00,81,61–90 days,5
904,"Friday, 14 February 2025",Email,2025-02,,,,
921,"Sunday, 23 March 2025",Email,2025-03,,,,
932,"Wednesday, 21 August 2024",Email,2024-08,27/09/2025 00:00:00,402,90+ days,6
949,"Saturday, 13 January 2024",Email,2024-01,09/10/2025 00:00:00,635,90+ days,6
959,"Tuesday, 12 November 2024",Email,2024-11,10/08/2025 00:00:00,271,90+ days,6
972,"Monday, 17 February 2025",Email,2025-02,23/05/2025 00:00:00,95,90+ days,6
974,"Friday, 29 November 2024",Email,2024-11,30/03/2025 00:00:00,121,90+ days,6
994,"Sunday, 2 February 2025",Email,2025-02,30/03/2025 00:00:00,56,31–60 days,4
1022,"Sunday, 4 August 2024",Email,2024-08,28/12/2025 00:00:00,511,90+ days,6
1026,"Thursday, 22 August 2024",Email,2024-08,23/10/2025 00:00:00,427,90+ days,6
1029,"Thursday, 19 September 2024",Email,2024-09,08/07/2025 00:00:00,292,90+ days,6
1041,"Tuesday, 12 August 2025",Email,2025-08,,,,
1072,"Saturday, 20 January 2024",Email,2024-01,22/02/2025 00:00:00,399,90+ days,6
1087,"Sunday, 10 November 2024",Email,2024-11,01/08/2025 00:00:00,264,90+ days,6
1090,"Thursday, 12 June 2025",Email,2025-06,,,,
1109,"Saturday, 1 March 2025",Email,2025-03,13/04/2025 00:00:00,43,31–60 days,4
1140,"Wednesday, 31 January 2024",Email,2024-01,23/02/2025 00:00:00,389,90+ days,6
1150,"Monday, 21 July 2025",Email,2025-07,,,,
1160,"Monday, 21 July 2025",Email,2025-07,,,,
1178,"Thursday, 15 February 2024",Email,2024-02,28/03/2025 00:00:00,407,90+ days,6
1184,"Tuesday, 6 February 2024",Email,2024-02,16/02/2025 00:00:00,376,90+ days,6
1229,"Wednesday, 25 June 2025",Email,2025-06,,,,
1262,"Friday, 16 February 2024",Email,2024-02,30/03/2025 00:00:00,408,90+ days,6
1264,"Saturday, 8 March 2025",Email,2025-03,,,,
1288,"Thursday, 1 August 2024",Email,2024-08,20/11/2025 00:00:00,476,90+ days,6
1353,"Sunday, 20 April 2025",Email,2025-04,,,,
1372,"Thursday, 24 July 2025",Email,2025-07,,,,
1421,"Monday, 26 February 2024",Email,2024-02,12/01/2025 00:00:00,321,90+ days,6
1422,"Sunday, 4 August 2024",Email,2024-08,24/05/2025 00:00:00,293,90+ days,6
1435,"Saturday, 9 August 2025",Email,2025-08,,,,
1446,"Saturday, 12 April 2025",Email,2025-04,25/05/2025 00:00:00,43,31–60 days,4
1501,"Saturday, 22 February 2025",Email,2025-02,27/03/2025 00:00:00,33,31–60 days,4
1542,"Monday, 5 August 2024",Email,2024-08,25/07/2025 00:00:00,354,90+ days,6
1576,"Monday, 1 January 2024",Email,2024-01,18/02/2025 00:00:00,414,90+ days,6
1672,"Thursday, 7 August 2025",Email,2025-08,,,,
1683,"Sunday, 22 June 2025",Email,2025-06,23/08/2025 00:00:00,62,61–90 days,5
1703,"Friday, 5 January 2024",Email,2024-01,04/04/2025 00:00:00,455,90+ days,6
1724,"Wednesday, 10 January 2024",Email,2024-01,29/01/2025 00:00:00,385,90+ days,6
1726,"Monday, 30 September 2024",Email,2024-09,05/04/2025 00:00:00,187,90+ days,6
1737,"Saturday, 10 August 2024",Email,2024-08,04/10/2025 00:00:00,420,90+ days,6
1754,"Saturday, 13 January 2024",Email,2024-01,01/02/2025 00:00:00,385,90+ days,6
1764,"Monday, 21 April 2025",Email,2025-04,15/05/2025 00:00:00,24,15–30 days,3
1787,"Wednesday, 30 July 2025",Email,2025-07,,,,
1791,"Thursday, 28 August 2025",Email,2025-08,,,,
1797,"Friday, 20 June 2025",Email,2025-06,08/09/2025 00:00:00,80,61–90 days,5
1801,"Wednesday, 2 July 2025",Email,2025-07,26/09/2025 00:00:00,86,61–90 days,5
1802,"Friday, 7 March 2025",Email,2025-03,,,,
1824,"Saturday, 14 September 2024",Email,2024-09,10/10/2025 00:00:00,391,90+ days,6
1862,"Wednesday, 16 July 2025",Email,2025-07,,,,
1865,"Sunday, 7 January 2024",Email,2024-01,10/11/2025 00:00:00,673,90+ days,6
1867,"Saturday, 26 April 2025",Email,2025-04,,,,
1929,"Tuesday, 2 January 2024",Email,2024-01,27/06/2025 00:00:00,542,90+ days,6
1934,"Wednesday, 16 April 2025",Email,2025-04,,,,
1943,"Thursday, 20 February 2025",Email,2025-02,31/05/2025 00:00:00,100,90+ days,6
1953,"Sunday, 25 February 2024",Email,2024-02,06/12/2025 00:00:00,650,90+ days,6
1955,"Sunday, 10 November 2024",Email,2024-11,02/11/2025 00:00:00,357,90+ days,6
1956,"Saturday, 15 March 2025",Email,2025-03,,,,
1965,"Tuesday, 22 July 2025",Email,2025-07,,,,
1967,"Thursday, 10 July 2025",Email,2025-07,,,,
1971,"Friday, 8 August 2025",Email,2025-08,22/08/2025 00:00:00,14,8–14 days,2
1985,"Wednesday, 10 January 2024",Email,2024-01,28/11/2025 00:00:00,688,90+ days,6
2013,"Monday, 5 February 2024",Email,2024-02,23/11/2025 00:00:00,657,90+ days,6
2037,"Sunday, 9 February 2025",Email,2025-02,19/03/2025 00:00:00,38,31–60 days,4
2055,"Thursday, 14 November 2024",Email,2024-11,22/12/2025 00:00:00,403,90+ days,6
2061,"Friday, 15 November 2024",Email,2024-11,30/07/2025 00:00:00,257,90+ days,6
2064,"Sunday, 4 February 2024",Email,2024-02,08/12/2025 00:00:00,673,90+ days,6
2088,"Sunday, 29 June 2025",Email,2025-06,,,,
2127,"Wednesday, 14 February 2024",Email,2024-02,23/10/2025 00:00:00,617,90+ days,6
2158,"Thursday, 19 June 2025",Email,2025-06,,,,
2165,"Thursday, 4 January 2024",Email,2024-01,10/05/2025 00:00:00,492,90+ days,6
2179,"Friday, 21 March 2025",Email,2025-03,,,,
2183,"Tuesday, 11 February 2025",Email,2025-02,04/03/2025 00:00:00,21,15–30 days,3
2209,"Monday, 10 March 2025",Email,2025-03,,,,
2268,"Monday, 28 April 2025",Email,2025-04,21/06/2025 00:00:00,54,31–60 days,4
2273,"Thursday, 31 July 2025",Email,2025-07,17/08/2025 00:00:00,17,15–30 days,3
2290,"Wednesday, 4 September 2024",Email,2024-09,03/10/2025 00:00:00,394,90+ days,6
2316,"Wednesday, 31 January 2024",Email,2024-01,29/07/2025 00:00:00,545,90+ days,6
2322,"Wednesday, 18 September 2024",Email,2024-09,23/02/2025 00:00:00,158,90+ days,6
2328,"Thursday, 6 February 2025",Email,2025-02,26/02/2025 00:00:00,20,15–30 days,3
2333,"Sunday, 30 March 2025",Email,2025-03,22/07/2025 00:00:00,114,90+ days,6
2416,"Monday, 16 June 2025",Email,2025-06,13/08/2025 00:00:00,58,31–60 days,4
2428,"Monday, 25 August 2025",Email,2025-08,04/11/2025 00:00:00,71,61–90 days,5
2452,"Wednesday, 26 March 2025",Email,2025-03,21/04/2025 00:00:00,26,15–30 days,3
2468,"Thursday, 8 August 2024",Email,2024-08,06/01/2025 00:00:00,151,90+ days,6
2474,"Tuesday, 13 February 2024",Email,2024-02,25/07/2025 00:00:00,528,90+ days,6
2488,"Saturday, 16 August 2025",Email,2025-08,,,,
2499,"Saturday, 21 June 2025",Email,2025-06,,,,
2500,"Sunday, 8 June 2025",Email,2025-06,26/06/2025 00:00:00,18,15–30 days,3
2575,"Thursday, 26 June 2025",Email,2025-06,,,,
2586,"Sunday, 1 September 2024",Email,2024-09,21/05/2025 00:00:00,262,90+ days,6
2602,"Wednesday, 10 January 2024",Email,2024-01,05/03/2025 00:00:00,420,90+ days,6
2614,"Monday, 19 August 2024",Email,2024-08,14/10/2025 00:00:00,421,90+ days,6
2615,"Sunday, 24 August 2025",Email,2025-08,,,,
2624,"Thursday, 1 August 2024",Email,2024-08,16/12/2025 00:00:00,502,90+ days,6
2649,"Thursday, 12 September 2024",Email,2024-09,03/05/2025 00:00:00,233,90+ days,6
2653,"Friday, 7 March 2025",Email,2025-03,,,,
2655,"Saturday, 9 November 2024",Email,2024-11,09/09/2025 00:00:00,304,90+ days,6
2671,"Saturday, 19 July 2025",Email,2025-07,,,,
2676,"Wednesday, 20 November 2024",Email,2024-11,21/08/2025 00:00:00,274,90+ days,6
2727,"Monday, 29 January 2024",Email,2024-01,29/06/2025 00:00:00,517,90+ days,6
2753,"Wednesday, 12 February 2025",Email,2025-02,16/05/2025 00:00:00,93,90+ days,6
2758,"Sunday, 18 August 2024",Email,2024-08,13/12/2025 00:00:00,482,90+ days,6
2760,"Thursday, 13 March 2025",Email,2025-03,,,,
2762,"Friday, 14 February 2025",Email,2025-02,28/02/2025 00:00:00,14,8–14 days,2
2775,"Thursday, 8 February 2024",Email,2024-02,20/08/2025 00:00:00,559,90+ days,6
2797,"Sunday, 8 June 2025",Email,2025-06,,,,
2810,"Thursday, 22 August 2024",Email,2024-08,07/09/2025 00:00:00,381,90+ days,6
2811,"Monday, 12 August 2024",Email,2024-08,28/09/2025 00:00:00,412,90+ days,6
2892,"Thursday, 15 February 2024",Email,2024-02,30/05/2025 00:00:00,470,90+ days,6
2912,"Friday, 2 August 2024",Email,2024-08,24/05/2025 00:00:00,295,90+ days,6
2994,"Tuesday, 4 March 2025",Email,2025-03,,,,
3055,"Wednesday, 7 August 2024",Email,2024-08,14/05/2025 00:00:00,280,90+ days,6
3123,"Saturday, 5 July 2025",Email,2025-07,,,,
3128,"Sunday, 1 September 2024",Email,2024-09,27/11/2025 00:00:00,452,90+ days,6
3135,"Tuesday, 8 April 2025",Email,2025-04,,,,
3173,"Monday, 4 November 2024",Email,2024-11,04/03/2025 00:00:00,120,90+ days,6
3175,"Friday, 23 February 2024",Email,2024-02,20/02/2025 00:00:00,363,90+ days,6
3184,"Friday, 11 July 2025",Email,2025-07,25/07/2025 00:00:00,14,8–14 days,2
3185,"Saturday, 9 November 2024",Email,2024-11,05/08/2025 00:00:00,269,90+ days,6
3227,"Wednesday, 9 April 2025",Email,2025-04,,,,
3244,"Wednesday, 17 January 2024",Email,2024-01,18/12/2025 00:00:00,701,90+ days,6
3247,"Saturday, 14 June 2025",Email,2025-06,,,,
3259,"Sunday, 13 April 2025",Email,2025-04,,,,
3277,"Monday, 2 June 2025",Email,2025-06,18/07/2025 00:00:00,46,31–60 days,4
3315,"Monday, 2 September 2024",Email,2024-09,08/12/2025 00:00:00,462,90+ days,6
3317,"Sunday, 20 April 2025",Email,2025-04,04/05/2025 00:00:00,14,8–14 days,2
3330,"Tuesday, 2 January 2024",Email,2024-01,21/01/2025 00:00:00,385,90+ days,6
3340,"Friday, 23 August 2024",Email,2024-08,19/12/2025 00:00:00,483,90+ days,6
3355,"Wednesday, 30 July 2025",Email,2025-07,,,,
